k,ct,n,h,td,p_pw
1,HEAT_HIGH_T,GERMANY,23,9,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,23,10,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,23,11,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,23,12,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,1,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,2,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,3,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,4,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,5,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,6,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,7,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,8,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,9,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,10,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,11,0.12320157036645195
1,HEAT_HIGH_T,GERMANY,24,12,0.12320157036645195
1,HEAT_LOW_T_DECEN,GERMANY,1,1,0.11103534001292144
1,HEAT_LOW_T_DECEN,GERMANY,1,2,0.1110353400129219
1,HEAT_LOW_T_DECEN,GERMANY,1,3,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,1,4,0.1110353400129213
1,HEAT_LOW_T_DECEN,GERMANY,1,5,0.11103534001292181
1,HEAT_LOW_T_DECEN,GERMANY,1,6,0.11103534001292123
1,HEAT_LOW_T_DECEN,GERMANY,1,7,0.11103534001292131
1,HEAT_LOW_T_DECEN,GERMANY,1,8,0.11103534001292116
1,HEAT_LOW_T_DECEN,GERMANY,1,9,0.1110353400129213
1,HEAT_LOW_T_DECEN,GERMANY,1,10,0.11103534001292129
1,HEAT_LOW_T_DECEN,GERMANY,1,11,0.111035340012921
1,HEAT_LOW_T_DECEN,GERMANY,1,12,0.11103534001292104
1,HEAT_LOW_T_DECEN,GERMANY,2,1,0.1110353400129213
1,HEAT_LOW_T_DECEN,GERMANY,2,2,0.11103534001292123
1,HEAT_LOW_T_DECEN,GERMANY,2,3,0.11103534001292116
1,HEAT_LOW_T_DECEN,GERMANY,2,4,0.11103534001292088
1,HEAT_LOW_T_DECEN,GERMANY,2,5,0.11103534001292135
1,HEAT_LOW_T_DECEN,GERMANY,2,6,0.11103534001292088
1,HEAT_LOW_T_DECEN,GERMANY,2,7,0.11103534001292151
1,HEAT_LOW_T_DECEN,GERMANY,2,8,0.11103534001292137
1,HEAT_LOW_T_DECEN,GERMANY,2,9,0.11103534001292104
1,HEAT_LOW_T_DECEN,GERMANY,2,10,0.11103534001292116
1,HEAT_LOW_T_DECEN,GERMANY,2,11,0.11103534001292162
1,HEAT_LOW_T_DECEN,GERMANY,2,12,0.11103534001292156
1,HEAT_LOW_T_DECEN,GERMANY,3,1,0.11103534001292158
1,HEAT_LOW_T_DECEN,GERMANY,3,2,0.11103534001292086
1,HEAT_LOW_T_DECEN,GERMANY,3,3,0.11103534001292144
1,HEAT_LOW_T_DECEN,GERMANY,3,4,0.11103534001292102
1,HEAT_LOW_T_DECEN,GERMANY,3,5,0.11103534001292117
1,HEAT_LOW_T_DECEN,GERMANY,3,6,0.11103534001292152
1,HEAT_LOW_T_DECEN,GERMANY,3,7,0.11103534001292117
1,HEAT_LOW_T_DECEN,GERMANY,3,8,0.11103534001292122
1,HEAT_LOW_T_DECEN,GERMANY,3,9,0.11103534001292147
1,HEAT_LOW_T_DECEN,GERMANY,3,10,0.11103534001292134
1,HEAT_LOW_T_DECEN,GERMANY,3,11,0.11103534001292135
1,HEAT_LOW_T_DECEN,GERMANY,3,12,0.11103534001292123
1,HEAT_LOW_T_DECEN,GERMANY,4,1,0.11103534001292106
1,HEAT_LOW_T_DECEN,GERMANY,4,2,0.11103534001292135
1,HEAT_LOW_T_DECEN,GERMANY,4,3,0.11103534001292123
1,HEAT_LOW_T_DECEN,GERMANY,4,4,0.11103534001292141
1,HEAT_LOW_T_DECEN,GERMANY,4,5,0.11103534001292181
1,HEAT_LOW_T_DECEN,GERMANY,4,6,0.11103534001292112
1,HEAT_LOW_T_DECEN,GERMANY,4,7,0.11103534001292126
1,HEAT_LOW_T_DECEN,GERMANY,4,8,0.11103534001292116
1,HEAT_LOW_T_DECEN,GERMANY,4,9,0.11103534001292115
1,HEAT_LOW_T_DECEN,GERMANY,4,10,0.11103534001292138
1,HEAT_LOW_T_DECEN,GERMANY,4,11,0.11103534001292112
1,HEAT_LOW_T_DECEN,GERMANY,4,12,0.11103534001292162
1,HEAT_LOW_T_DECEN,GERMANY,5,1,0.11103534001292127
1,HEAT_LOW_T_DECEN,GERMANY,5,2,0.1110353400129212
1,HEAT_LOW_T_DECEN,GERMANY,5,3,0.11103534001292134
1,HEAT_LOW_T_DECEN,GERMANY,5,4,0.11103534001292104
1,HEAT_LOW_T_DECEN,GERMANY,5,5,0.11103534001292181
1,HEAT_LOW_T_DECEN,GERMANY,5,6,0.11103534001292147
1,HEAT_LOW_T_DECEN,GERMANY,5,7,0.11103534001292159
1,HEAT_LOW_T_DECEN,GERMANY,5,8,0.11103534001292122
1,HEAT_LOW_T_DECEN,GERMANY,5,9,0.11103534001292135
1,HEAT_LOW_T_DECEN,GERMANY,5,10,0.1110353400129216
1,HEAT_LOW_T_DECEN,GERMANY,5,11,0.11103534001292119
1,HEAT_LOW_T_DECEN,GERMANY,5,12,0.11103534001292112
1,HEAT_LOW_T_DECEN,GERMANY,6,1,0.11103534001292133
1,HEAT_LOW_T_DECEN,GERMANY,6,2,0.11103534001292173
1,HEAT_LOW_T_DECEN,GERMANY,6,3,0.11103534001292081
1,HEAT_LOW_T_DECEN,GERMANY,6,4,0.11103534001292138
1,HEAT_LOW_T_DECEN,GERMANY,6,5,0.11103534001292156
1,HEAT_LOW_T_DECEN,GERMANY,6,6,0.11103534001292095
1,HEAT_LOW_T_DECEN,GERMANY,6,7,0.1110353400129217
1,HEAT_LOW_T_DECEN,GERMANY,6,8,0.11103534001292147
1,HEAT_LOW_T_DECEN,GERMANY,6,9,0.11103534001292115
1,HEAT_LOW_T_DECEN,GERMANY,6,10,0.1110353400129207
1,HEAT_LOW_T_DECEN,GERMANY,6,11,0.11103534001292073
1,HEAT_LOW_T_DECEN,GERMANY,6,12,0.1110353400129217
1,HEAT_LOW_T_DECEN,GERMANY,7,1,0.11103534001292122
1,HEAT_LOW_T_DECEN,GERMANY,7,2,0.11103534001292162
1,HEAT_LOW_T_DECEN,GERMANY,7,3,0.11103534001292101
1,HEAT_LOW_T_DECEN,GERMANY,7,4,0.11103534001292159
1,HEAT_LOW_T_DECEN,GERMANY,7,5,0.11103534001292147
1,HEAT_LOW_T_DECEN,GERMANY,7,6,0.11103534001292141
1,HEAT_LOW_T_DECEN,GERMANY,7,7,0.11103534001292105
1,HEAT_LOW_T_DECEN,GERMANY,7,8,0.11103534001292156
1,HEAT_LOW_T_DECEN,GERMANY,7,9,0.11103534001292115
1,HEAT_LOW_T_DECEN,GERMANY,7,10,0.11103534001292178
1,HEAT_LOW_T_DECEN,GERMANY,7,11,0.11103534001292098
1,HEAT_LOW_T_DECEN,GERMANY,7,12,0.11103534001292152
1,HEAT_LOW_T_DECEN,GERMANY,8,1,0.1110353400129215
1,HEAT_LOW_T_DECEN,GERMANY,8,2,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,8,3,0.11103534001292158
1,HEAT_LOW_T_DECEN,GERMANY,8,4,0.11103534001292185
1,HEAT_LOW_T_DECEN,GERMANY,8,5,0.11103534001292122
1,HEAT_LOW_T_DECEN,GERMANY,8,6,0.11103534001292145
1,HEAT_LOW_T_DECEN,GERMANY,8,7,0.11103534001292155
1,HEAT_LOW_T_DECEN,GERMANY,8,8,0.11103534001292091
1,HEAT_LOW_T_DECEN,GERMANY,8,9,0.11103534001292133
1,HEAT_LOW_T_DECEN,GERMANY,8,10,0.11103534001292178
1,HEAT_LOW_T_DECEN,GERMANY,8,11,0.1110353400129214
1,HEAT_LOW_T_DECEN,GERMANY,8,12,0.11103534001292105
1,HEAT_LOW_T_DECEN,GERMANY,9,1,0.11103534001292158
1,HEAT_LOW_T_DECEN,GERMANY,9,2,0.11103534001292123
1,HEAT_LOW_T_DECEN,GERMANY,9,3,0.11103534001292133
1,HEAT_LOW_T_DECEN,GERMANY,9,4,0.1110353400129216
1,HEAT_LOW_T_DECEN,GERMANY,9,5,0.11103534001292129
1,HEAT_LOW_T_DECEN,GERMANY,9,6,0.11103534001292123
1,HEAT_LOW_T_DECEN,GERMANY,9,7,0.11103534001292159
1,HEAT_LOW_T_DECEN,GERMANY,9,8,0.11103534001292097
1,HEAT_LOW_T_DECEN,GERMANY,9,9,0.11103534001292102
1,HEAT_LOW_T_DECEN,GERMANY,9,10,0.11103534001292109
1,HEAT_LOW_T_DECEN,GERMANY,9,11,0.11103534001292141
1,HEAT_LOW_T_DECEN,GERMANY,9,12,0.1110353400129215
1,HEAT_LOW_T_DECEN,GERMANY,10,1,0.11103534001292138
1,HEAT_LOW_T_DECEN,GERMANY,10,2,0.11103534001292145
1,HEAT_LOW_T_DECEN,GERMANY,10,3,0.11103534001292154
1,HEAT_LOW_T_DECEN,GERMANY,10,4,0.11103534001292144
1,HEAT_LOW_T_DECEN,GERMANY,10,5,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,10,6,0.11103534001292116
1,HEAT_LOW_T_DECEN,GERMANY,10,7,0.11103534001292127
1,HEAT_LOW_T_DECEN,GERMANY,10,8,0.11103534001292104
1,HEAT_LOW_T_DECEN,GERMANY,10,9,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,10,10,0.11103534001292104
1,HEAT_LOW_T_DECEN,GERMANY,10,11,0.11103534001292134
1,HEAT_LOW_T_DECEN,GERMANY,10,12,0.11103534001292105
1,HEAT_LOW_T_DECEN,GERMANY,11,1,0.11103534001292109
1,HEAT_LOW_T_DECEN,GERMANY,11,2,0.11103534001292084
1,HEAT_LOW_T_DECEN,GERMANY,11,3,0.11103534001292105
1,HEAT_LOW_T_DECEN,GERMANY,11,4,0.1110353400129212
1,HEAT_LOW_T_DECEN,GERMANY,11,5,0.11103534001292166
1,HEAT_LOW_T_DECEN,GERMANY,11,6,0.11103534001292102
1,HEAT_LOW_T_DECEN,GERMANY,11,7,0.11103534001292122
1,HEAT_LOW_T_DECEN,GERMANY,11,8,0.11103534001292124
1,HEAT_LOW_T_DECEN,GERMANY,11,9,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,11,10,0.11103534001292122
1,HEAT_LOW_T_DECEN,GERMANY,11,11,0.11103534001292134
1,HEAT_LOW_T_DECEN,GERMANY,11,12,0.11103534001292102
1,HEAT_LOW_T_DECEN,GERMANY,12,1,0.11103534001292165
1,HEAT_LOW_T_DECEN,GERMANY,12,2,0.11103534001292092
1,HEAT_LOW_T_DECEN,GERMANY,12,3,0.1110353400129214
1,HEAT_LOW_T_DECEN,GERMANY,12,4,0.11103534001292147
1,HEAT_LOW_T_DECEN,GERMANY,12,5,0.1110353400129215
1,HEAT_LOW_T_DECEN,GERMANY,12,6,0.11103534001292137
1,HEAT_LOW_T_DECEN,GERMANY,12,7,0.11103534001292123
1,HEAT_LOW_T_DECEN,GERMANY,12,8,0.11103534001292131
1,HEAT_LOW_T_DECEN,GERMANY,12,9,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,12,10,0.11103534001292119
1,HEAT_LOW_T_DECEN,GERMANY,12,11,0.11103534001292195
1,HEAT_LOW_T_DECEN,GERMANY,12,12,0.1110353400129212
1,HEAT_LOW_T_DECEN,GERMANY,13,1,0.1110353400129215
1,HEAT_LOW_T_DECEN,GERMANY,13,2,0.11103534001292109
1,HEAT_LOW_T_DECEN,GERMANY,13,3,0.11103534001292134
1,HEAT_LOW_T_DECEN,GERMANY,13,4,0.11103534001292081
1,HEAT_LOW_T_DECEN,GERMANY,13,5,0.11103534001292124
1,HEAT_LOW_T_DECEN,GERMANY,13,6,0.11103534001292166
1,HEAT_LOW_T_DECEN,GERMANY,13,7,0.11103534001292117
1,HEAT_LOW_T_DECEN,GERMANY,13,8,0.11103534001292127
1,HEAT_LOW_T_DECEN,GERMANY,13,9,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,13,10,0.1110353400129213
1,HEAT_LOW_T_DECEN,GERMANY,13,11,0.11103534001292144
1,HEAT_LOW_T_DECEN,GERMANY,13,12,0.11103534001292137
1,HEAT_LOW_T_DECEN,GERMANY,14,1,0.1110353400129212
1,HEAT_LOW_T_DECEN,GERMANY,14,2,0.11103534001292163
1,HEAT_LOW_T_DECEN,GERMANY,14,3,0.11103534001292102
1,HEAT_LOW_T_DECEN,GERMANY,14,4,0.1110353400129216
1,HEAT_LOW_T_DECEN,GERMANY,14,5,0.11103534001292113
1,HEAT_LOW_T_DECEN,GERMANY,14,6,0.1110353400129215
1,HEAT_LOW_T_DECEN,GERMANY,14,7,0.11103534001292142
1,HEAT_LOW_T_DECEN,GERMANY,14,8,0.11103534001292158
1,HEAT_LOW_T_DECEN,GERMANY,14,9,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,14,10,0.11103534001292142
1,HEAT_LOW_T_DECEN,GERMANY,14,11,0.11103534001292122
1,HEAT_LOW_T_DECEN,GERMANY,14,12,0.1110353400129215
1,HEAT_LOW_T_DECEN,GERMANY,15,1,0.11103534001292151
1,HEAT_LOW_T_DECEN,GERMANY,15,2,0.11103534001292112
1,HEAT_LOW_T_DECEN,GERMANY,15,3,0.11103534001292117
1,HEAT_LOW_T_DECEN,GERMANY,15,4,0.11103534001292106
1,HEAT_LOW_T_DECEN,GERMANY,15,5,0.11103534001292155
1,HEAT_LOW_T_DECEN,GERMANY,15,6,0.11103534001292113
1,HEAT_LOW_T_DECEN,GERMANY,15,7,0.11103534001292115
1,HEAT_LOW_T_DECEN,GERMANY,15,8,0.11103534001292112
1,HEAT_LOW_T_DECEN,GERMANY,15,9,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,15,10,0.111035340012921
1,HEAT_LOW_T_DECEN,GERMANY,15,11,0.11103534001292165
1,HEAT_LOW_T_DECEN,GERMANY,15,12,0.11103534001292131
1,HEAT_LOW_T_DECEN,GERMANY,16,1,0.11103534001292095
1,HEAT_LOW_T_DECEN,GERMANY,16,2,0.11103534001292148
1,HEAT_LOW_T_DECEN,GERMANY,16,3,0.1110353400129212
1,HEAT_LOW_T_DECEN,GERMANY,16,4,0.11103534001292159
1,HEAT_LOW_T_DECEN,GERMANY,16,5,0.11103534001292081
1,HEAT_LOW_T_DECEN,GERMANY,16,6,0.11103534001292142
1,HEAT_LOW_T_DECEN,GERMANY,16,7,0.11103534001292129
1,HEAT_LOW_T_DECEN,GERMANY,16,8,0.11103534001292174
1,HEAT_LOW_T_DECEN,GERMANY,16,9,0.11103534001292102
1,HEAT_LOW_T_DECEN,GERMANY,16,10,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,16,11,0.11103534001292135
1,HEAT_LOW_T_DECEN,GERMANY,16,12,0.11103534001292178
1,HEAT_LOW_T_DECEN,GERMANY,17,1,0.11103534001292154
1,HEAT_LOW_T_DECEN,GERMANY,17,2,0.11103534001292081
1,HEAT_LOW_T_DECEN,GERMANY,17,3,0.11103534001292097
1,HEAT_LOW_T_DECEN,GERMANY,17,4,0.11103534001292106
1,HEAT_LOW_T_DECEN,GERMANY,17,5,0.11103534001292102
1,HEAT_LOW_T_DECEN,GERMANY,17,6,0.1110353400129216
1,HEAT_LOW_T_DECEN,GERMANY,17,7,0.11103534001292112
1,HEAT_LOW_T_DECEN,GERMANY,17,8,0.11103534001292122
1,HEAT_LOW_T_DECEN,GERMANY,17,9,0.11103534001292102
1,HEAT_LOW_T_DECEN,GERMANY,17,10,0.11103534001292073
1,HEAT_LOW_T_DECEN,GERMANY,17,11,0.11103534001292162
1,HEAT_LOW_T_DECEN,GERMANY,17,12,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,18,1,0.11103534001292088
1,HEAT_LOW_T_DECEN,GERMANY,18,2,0.11103534001292092
1,HEAT_LOW_T_DECEN,GERMANY,18,3,0.11103534001292101
1,HEAT_LOW_T_DECEN,GERMANY,18,4,0.11103534001292135
1,HEAT_LOW_T_DECEN,GERMANY,18,5,0.11103534001292079
1,HEAT_LOW_T_DECEN,GERMANY,18,6,0.11103534001292091
1,HEAT_LOW_T_DECEN,GERMANY,18,7,0.11103534001292097
1,HEAT_LOW_T_DECEN,GERMANY,18,8,0.11103534001292155
1,HEAT_LOW_T_DECEN,GERMANY,18,9,0.11103534001292133
1,HEAT_LOW_T_DECEN,GERMANY,18,10,0.11103534001292101
1,HEAT_LOW_T_DECEN,GERMANY,18,11,0.11103534001292141
1,HEAT_LOW_T_DECEN,GERMANY,18,12,0.11103534001292124
1,HEAT_LOW_T_DECEN,GERMANY,19,1,0.11103534001292112
1,HEAT_LOW_T_DECEN,GERMANY,19,2,0.11103534001292091
1,HEAT_LOW_T_DECEN,GERMANY,19,3,0.11103534001292162
1,HEAT_LOW_T_DECEN,GERMANY,19,4,0.11103534001292095
1,HEAT_LOW_T_DECEN,GERMANY,19,5,0.11103534001292126
1,HEAT_LOW_T_DECEN,GERMANY,19,6,0.11103534001292152
1,HEAT_LOW_T_DECEN,GERMANY,19,7,0.1110353400129216
1,HEAT_LOW_T_DECEN,GERMANY,19,8,0.11103534001292117
1,HEAT_LOW_T_DECEN,GERMANY,19,9,0.11103534001292102
1,HEAT_LOW_T_DECEN,GERMANY,19,10,0.11103534001292201
1,HEAT_LOW_T_DECEN,GERMANY,19,11,0.11103534001292104
1,HEAT_LOW_T_DECEN,GERMANY,19,12,0.11103534001292145
1,HEAT_LOW_T_DECEN,GERMANY,20,1,0.11103534001292098
1,HEAT_LOW_T_DECEN,GERMANY,20,2,0.11103534001292124
1,HEAT_LOW_T_DECEN,GERMANY,20,3,0.11103534001292124
1,HEAT_LOW_T_DECEN,GERMANY,20,4,0.11103534001292104
1,HEAT_LOW_T_DECEN,GERMANY,20,5,0.11103534001292137
1,HEAT_LOW_T_DECEN,GERMANY,20,6,0.11103534001292112
1,HEAT_LOW_T_DECEN,GERMANY,20,7,0.11103534001292134
1,HEAT_LOW_T_DECEN,GERMANY,20,8,0.11103534001292124
1,HEAT_LOW_T_DECEN,GERMANY,20,9,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,20,10,0.11103534001292151
1,HEAT_LOW_T_DECEN,GERMANY,20,11,0.11103534001292127
1,HEAT_LOW_T_DECEN,GERMANY,20,12,0.11103534001292119
1,HEAT_LOW_T_DECEN,GERMANY,21,1,0.11103534001292119
1,HEAT_LOW_T_DECEN,GERMANY,21,2,0.11103534001292156
1,HEAT_LOW_T_DECEN,GERMANY,21,3,0.11103534001292129
1,HEAT_LOW_T_DECEN,GERMANY,21,4,0.11103534001292165
1,HEAT_LOW_T_DECEN,GERMANY,21,5,0.11103534001292154
1,HEAT_LOW_T_DECEN,GERMANY,21,6,0.11103534001292119
1,HEAT_LOW_T_DECEN,GERMANY,21,7,0.11103534001292154
1,HEAT_LOW_T_DECEN,GERMANY,21,8,0.11103534001292083
1,HEAT_LOW_T_DECEN,GERMANY,21,9,0.11103534001292154
1,HEAT_LOW_T_DECEN,GERMANY,21,10,0.11103534001292116
1,HEAT_LOW_T_DECEN,GERMANY,21,11,0.11103534001292127
1,HEAT_LOW_T_DECEN,GERMANY,21,12,0.11103534001292113
1,HEAT_LOW_T_DECEN,GERMANY,22,1,0.11103534001292178
1,HEAT_LOW_T_DECEN,GERMANY,22,2,0.11103534001292127
1,HEAT_LOW_T_DECEN,GERMANY,22,3,0.11103534001292113
1,HEAT_LOW_T_DECEN,GERMANY,22,4,0.11103534001292101
1,HEAT_LOW_T_DECEN,GERMANY,22,5,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,22,6,0.11103534001292095
1,HEAT_LOW_T_DECEN,GERMANY,22,7,0.111035340012921
1,HEAT_LOW_T_DECEN,GERMANY,22,8,0.11103534001292158
1,HEAT_LOW_T_DECEN,GERMANY,22,9,0.11103534001292104
1,HEAT_LOW_T_DECEN,GERMANY,22,10,0.11103534001292102
1,HEAT_LOW_T_DECEN,GERMANY,22,11,0.1110353400129214
1,HEAT_LOW_T_DECEN,GERMANY,22,12,0.11103534001292113
1,HEAT_LOW_T_DECEN,GERMANY,23,1,0.11103534001292134
1,HEAT_LOW_T_DECEN,GERMANY,23,2,0.1110353400129214
1,HEAT_LOW_T_DECEN,GERMANY,23,3,0.1110353400129211
1,HEAT_LOW_T_DECEN,GERMANY,23,4,0.11103534001292131
1,HEAT_LOW_T_DECEN,GERMANY,23,5,0.11103534001292124
1,HEAT_LOW_T_DECEN,GERMANY,23,6,0.11103534001292102
1,HEAT_LOW_T_DECEN,GERMANY,23,7,0.11103534001292104
1,HEAT_LOW_T_DECEN,GERMANY,23,8,0.11103534001292131
1,HEAT_LOW_T_DECEN,GERMANY,23,9,0.1110353400129213
1,HEAT_LOW_T_DECEN,GERMANY,23,10,0.11103534001292154
1,HEAT_LOW_T_DECEN,GERMANY,23,11,0.11103534001292173
1,HEAT_LOW_T_DECEN,GERMANY,23,12,0.11103534001292109
1,HEAT_LOW_T_DECEN,GERMANY,24,1,0.11103534001292113
1,HEAT_LOW_T_DECEN,GERMANY,24,2,0.111035340012921
1,HEAT_LOW_T_DECEN,GERMANY,24,3,0.11103534001292112
1,HEAT_LOW_T_DECEN,GERMANY,24,4,0.1110353400129212
1,HEAT_LOW_T_DECEN,GERMANY,24,5,0.11103534001292154
1,HEAT_LOW_T_DECEN,GERMANY,24,6,0.11103534001292138
1,HEAT_LOW_T_DECEN,GERMANY,24,7,0.11103534001292092
1,HEAT_LOW_T_DECEN,GERMANY,24,8,0.11103534001292151
1,HEAT_LOW_T_DECEN,GERMANY,24,9,0.1110353400129213
1,HEAT_LOW_T_DECEN,GERMANY,24,10,0.11103534001292119
1,HEAT_LOW_T_DECEN,GERMANY,24,11,0.11103534001292166
1,HEAT_LOW_T_DECEN,GERMANY,24,12,0.11103534001292113
1,HEAT_LOW_T_DHN,GERMANY,1,1,0.06148426118736224
1,HEAT_LOW_T_DHN,GERMANY,1,2,0.06148426118736215
1,HEAT_LOW_T_DHN,GERMANY,1,3,0.0614842611873626
1,HEAT_LOW_T_DHN,GERMANY,1,4,0.06148426118736242
1,HEAT_LOW_T_DHN,GERMANY,1,5,0.06148426118736261
1,HEAT_LOW_T_DHN,GERMANY,1,6,0.06148426118736231
1,HEAT_LOW_T_DHN,GERMANY,1,7,0.061484261187362485
1,HEAT_LOW_T_DHN,GERMANY,1,8,0.06148426118736226
1,HEAT_LOW_T_DHN,GERMANY,1,9,0.061484261187362436
1,HEAT_LOW_T_DHN,GERMANY,1,10,0.06148426118736227
1,HEAT_LOW_T_DHN,GERMANY,1,11,0.06148426118736228
1,HEAT_LOW_T_DHN,GERMANY,1,12,0.06148426118736226
1,HEAT_LOW_T_DHN,GERMANY,2,1,0.06148426118736227
1,HEAT_LOW_T_DHN,GERMANY,2,2,0.0614842611873625
1,HEAT_LOW_T_DHN,GERMANY,2,3,0.061484261187362166
1,HEAT_LOW_T_DHN,GERMANY,2,4,0.061484261187362076
1,HEAT_LOW_T_DHN,GERMANY,2,5,0.06148426118736208
1,HEAT_LOW_T_DHN,GERMANY,2,6,0.06148426118736219
1,HEAT_LOW_T_DHN,GERMANY,2,7,0.061484261187362034
1,HEAT_LOW_T_DHN,GERMANY,2,8,0.06148426118736209
1,HEAT_LOW_T_DHN,GERMANY,2,9,0.06148426118736231
1,HEAT_LOW_T_DHN,GERMANY,2,10,0.06148426118736229
1,HEAT_LOW_T_DHN,GERMANY,2,11,0.06148426118736225
1,HEAT_LOW_T_DHN,GERMANY,2,12,0.06148426118736225
1,HEAT_LOW_T_DHN,GERMANY,3,1,0.06148426118736241
1,HEAT_LOW_T_DHN,GERMANY,3,2,0.061484261187362506
1,HEAT_LOW_T_DHN,GERMANY,3,3,0.06148426118736232
1,HEAT_LOW_T_DHN,GERMANY,3,4,0.06148426118736238
1,HEAT_LOW_T_DHN,GERMANY,3,5,0.06148426118736243
1,HEAT_LOW_T_DHN,GERMANY,3,6,0.061484261187362214
1,HEAT_LOW_T_DHN,GERMANY,3,7,0.061484261187362395
1,HEAT_LOW_T_DHN,GERMANY,3,8,0.061484261187362416
1,HEAT_LOW_T_DHN,GERMANY,3,9,0.06148426118736274
1,HEAT_LOW_T_DHN,GERMANY,3,10,0.06148426118736218
1,HEAT_LOW_T_DHN,GERMANY,3,11,0.061484261187362325
1,HEAT_LOW_T_DHN,GERMANY,3,12,0.0614842611873622
1,HEAT_LOW_T_DHN,GERMANY,4,1,0.061484261187362436
1,HEAT_LOW_T_DHN,GERMANY,4,2,0.06148426118736259
1,HEAT_LOW_T_DHN,GERMANY,4,3,0.061484261187362416
1,HEAT_LOW_T_DHN,GERMANY,4,4,0.061484261187362395
1,HEAT_LOW_T_DHN,GERMANY,4,5,0.06148426118736217
1,HEAT_LOW_T_DHN,GERMANY,4,6,0.06148426118736256
1,HEAT_LOW_T_DHN,GERMANY,4,7,0.06148426118736237
1,HEAT_LOW_T_DHN,GERMANY,4,8,0.061484261187362145
1,HEAT_LOW_T_DHN,GERMANY,4,9,0.06148426118736248
1,HEAT_LOW_T_DHN,GERMANY,4,10,0.06148426118736226
1,HEAT_LOW_T_DHN,GERMANY,4,11,0.06148426118736251
1,HEAT_LOW_T_DHN,GERMANY,4,12,0.06148426118736231
1,HEAT_LOW_T_DHN,GERMANY,5,1,0.06148426118736232
1,HEAT_LOW_T_DHN,GERMANY,5,2,0.061484261187362305
1,HEAT_LOW_T_DHN,GERMANY,5,3,0.06148426118736247
1,HEAT_LOW_T_DHN,GERMANY,5,4,0.061484261187362256
1,HEAT_LOW_T_DHN,GERMANY,5,5,0.06148426118736247
1,HEAT_LOW_T_DHN,GERMANY,5,6,0.06148426118736242
1,HEAT_LOW_T_DHN,GERMANY,5,7,0.0614842611873621
1,HEAT_LOW_T_DHN,GERMANY,5,8,0.0614842611873625
1,HEAT_LOW_T_DHN,GERMANY,5,9,0.0614842611873626
1,HEAT_LOW_T_DHN,GERMANY,5,10,0.06148426118736223
1,HEAT_LOW_T_DHN,GERMANY,5,11,0.06148426118736245
1,HEAT_LOW_T_DHN,GERMANY,5,12,0.0614842611873623
1,HEAT_LOW_T_DHN,GERMANY,6,1,0.0614842611873624
1,HEAT_LOW_T_DHN,GERMANY,6,2,0.061484261187362485
1,HEAT_LOW_T_DHN,GERMANY,6,3,0.06148426118736224
1,HEAT_LOW_T_DHN,GERMANY,6,4,0.06148426118736242
1,HEAT_LOW_T_DHN,GERMANY,6,5,0.061484261187362325
1,HEAT_LOW_T_DHN,GERMANY,6,6,0.0614842611873624
1,HEAT_LOW_T_DHN,GERMANY,6,7,0.06148426118736245
1,HEAT_LOW_T_DHN,GERMANY,6,8,0.06148426118736254
1,HEAT_LOW_T_DHN,GERMANY,6,9,0.06148426118736248
1,HEAT_LOW_T_DHN,GERMANY,6,10,0.06148426118736226
1,HEAT_LOW_T_DHN,GERMANY,6,11,0.06148426118736229
1,HEAT_LOW_T_DHN,GERMANY,6,12,0.061484261187362325
1,HEAT_LOW_T_DHN,GERMANY,7,1,0.06148426118736261
1,HEAT_LOW_T_DHN,GERMANY,7,2,0.06148426118736226
1,HEAT_LOW_T_DHN,GERMANY,7,3,0.06148426118736249
1,HEAT_LOW_T_DHN,GERMANY,7,4,0.06148426118736246
1,HEAT_LOW_T_DHN,GERMANY,7,5,0.06148426118736238
